"_id","_labels","number","name","latitude","longitude","rcr","controle","titre-cle","issn","titre","source","ppn","ark","url","lieu","_start","_end","_type","etat_de_collection"
"1205",":Sudocrecord","","","","","","","Le Spectateur","2018-3917","Le Spectateur","unicas","039066436","","","",,,,
"1206",":Sudocrecord","","","","","","","Gazzetta ufficiale del Regno","1124-0652","Gazzetta ufficiale del Regno","unicas","054445426","","","",,,,
"1207",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Droit et clair","0999-2766","Droit et clair","unicas","03846019X","","","",,,,
"1208",":Sudocrecord","","","","","","","Lettre pastorale et mandement de Monseigneur l'Evêque de Monaco","1010-6375","Lettre pastorale et mandement de Monseigneur l'Evêque de Monaco","unicas","037947435","","","",,,,
"1209",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Der Frankfurter Kakteen-Freund","0931-928X","Der Frankfurter Kakteen-Freund","unicas","040045366","","","",,,,
"1210",":Sudocrecord","","","","","","","Son hi-fi magazine","0708-1588","Son hi-fi magazine","unicas","037601709","","","",,,,
"1211",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Club alpin français Nice-Mercantour","2104-4988","Club alpin français Nice-Mercantour","unicas","137867875","","","",,,,
"1212",":Sudocrecord","","","","","","","L'Indépendance artistique","2129-3813","L'Indépendance artistique","unicas","137873581","","","",,,,
"1213",":Sudocrecord","","","","","","","Electronic news","0013-4937","Electronic news","unicas","036266558","","","",,,,
"1214",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","NRC bulletin","0470-2565","NRC bulletin","unicas","037517848","","","",,,,
"1215",":Sudocrecord","","","","","","","Life","","Life","unicas","045043396","","","",,,,
"1216",":Sudocrecord","","","","","","","L'Apicoltore d'Italia","0003-6463","L'Apicoltore d'Italia","unicas","038665980","","","",,,,
"1217",":Sudocrecord","","","","","","","Succulent Plant Institute newsletter","0308-7492","Succulent Plant Institute newsletter","unicas","03727418X","","","",,,,
"1218",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Newsletter","1016-2755","Newsletter","unicas","037970321","","","",,,,
"1219",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Studier ov͏̈er sydlan͏̈ens kustvatten","0348-470X","Studier ov͏̈er sydlan͏̈ens kustvatten","unicas","039478602","","","",,,,
"1220",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Kaiyō Kagaku Gijutsu Sentā shiken kenkyū hōkoku","0387-382X","Kaiyō Kagaku Gijutsu Sentā shiken kenkyū hōkoku","unicas","039574598","","","",,,,
"1221",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Professional papers series - Florida. Marine Laboratory","0160-4465","Professional papers series","unicas","036935336","","","",,,,
"1222",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Reef current awareness bulletin.","0810-8080","Reef current awareness bulletin.","unicas","039786846","","","",,,,
"1223",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Bees for Development journal","1477-6588","Bees for Development Journal","unicas","075839490","","","",,,,
"1224",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Approach","0570-4979","Approach","unicas","037571761","","","",,,,
"1225",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Reports on research - Woods Hole Oceanographic Institution","1062-2160","Reports on research","unicas","038041359","","","",,,,
"1226",":Sudocrecord","","","","","","","TKI working papers on European integration and regime formation","1396-7118","TKI working papers on European integration and regime formation","unicas","036942332","","","",,,,
"1227",":Sudocrecord","","","","","","","Cardioscience","1015-5007","Cardioscience","unicas","040156818","","","",,,,
"1228",":Sudocrecord","","","","","","","M.H.Monuments historiques","","M.H.Monuments historiques","unicas","036783250","","","",,,,
"1229",":Sudocrecord","","","","","","","La Vie élégante","2139-9395","La Vie élégante","unicas","140298428","","","",,,,
"1230",":Sudocrecord","","","","","","","Il Ravennate","","Il Ravennate","unicas","230337902","","","",,,,
"1231",":Sudocrecord","","","","","","","Pacific defence reporter","0311-385X","Pacific defence reporter","unicas","037277596","","","",,,,
"1232",":Sudocrecord","","","","","","","Area domeniu","1645-6947","Area domeniu","unicas","118155997","","","",,,,
"1233",":Sudocrecord","","","","","","","Lou Timbalié nissart","1247-6382","Lou Timbalié nissart","unicas","038767449","","","",,,,
"1234",":Sudocrecord","","","","","","CORRIGER LE CODE DE LANGUE = und EN ZONE 101. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA CORRECTION EFFECTUEE","Lou Fica-nas","1963-8655","Lou Fica-nas","unicas","128371153","","","",,,,
"1235",":Sudocrecord","","","","","","","Le Niçois","1963-8817","Le Niçois","unicas","124278612","","","",,,,
"1236",":Sudocrecord","","","","","","","La Longue-vue","1255-2526","La Longue-vue","unicas","013538039","","","",,,,
"1237",":Sudocrecord","","","","","","","Gazette judiciaire, commerciale, industrielle de Toulon et du Var","2017-0106","Gazette judiciaire commerciale-industrielle de Toulon et du Var","unicas","039034569","","","",,,,
"1238",":Sudocrecord","","","","","","CORRIGER LE(S) CODE(S) DE FONCTION = 000 EN 7XX, L7XX et/ou E7XX. SUPPRIMER LA PRESENTE NOTE 309 UNE FOIS LA (LES) CORRECTION(S) EFFECTUEE(S)","Dōbutsu to dōbutsuen","0288-4887","Dōbutsu to dōbutsuen","unicas","039354237","","","",,,,
"1239",":Sudocrecord","","","","","","","Cactus file","0962-0303","The Cactus file","unicas","040096386","","","",,,,
"1240",":Sudocrecord","","","","","","","Le Rapide","1963-8884","Le Rapide","unicas","124278698","","","",,,,
"1241",":Sudocrecord","","","","","","","Monte-Carlo ... Tout va ...","1011-744X","Monte-Carlo ... Tout va ...","unicas","037952781","","","",,,,
"1242",":Sudocrecord","","","","","","","Le Patriote de l'Ardèche","2017-8662","Le Patriote de l'Ardèche","unicas","039035522","","","",,,,
"1243",":Bnfrecord","","","","","","","","2493-4836","Le Carnaval de Nice","presselocale","","ark:/12148/cb450269951","","",,,,
"1244",":Bnfrecord","","","","","","","","2429-5116","L'Écho du Palais","presselocale","","ark:/12148/cb44394783t","","",,,,
"1245",":Bnfrecord","","","","","","","","2274-7966","Liste générale des étrangers","presselocale","","ark:/12148/cb43853753j","","",,,,
"1246",":Bnfrecord","","","","","","","","2274-7974","Récapitulation générale de la liste des étrangers présents à Nice...","presselocale","","ark:/12148/cb438537228","","",,,,
"1247",":Bnfrecord","","","","","","","","2274-5610","Récapitulation générale de la liste des étrangers, Nice, Cannes, Menton","presselocale","","ark:/12148/cb43849119z","","",,,,
"1248",":Bnfrecord","","","","","","","","2274-5548","Liste générale des étrangers présents à Nice et des personnes en rapports suivis avec la colonie étrangère","presselocale","","ark:/12148/cb43845343d","","",,,,
"1249",":Bnfrecord","","","","","","","","2268-2856","L'Écho de Grasse et de l'arrondissement","presselocale","","ark:/12148/cb43638283j","","",,,,
"1250",":Bnfrecord","","","","","","","","","L'*Écho mondain et artistique","presselocale","","ark:/12148/cb435152419","","",,,,
"1251",":Bnfrecord","","","","","","","","","Il *Diritto di Nizza","presselocale","","ark:/12148/cb435152310","","",,,,
"1252",":Bnfrecord","","","","","","","","2108-0895","L'Impartial","presselocale","","ark:/12148/cb42226870b","","",,,,
"1253",":Bnfrecord","","","","","","","","2108-0194","Passepartout","presselocale","","ark:/12148/cb42214032w","","",,,,
"1254",":Bnfrecord","","","","","","","","2021-1171","La Sentinella cattolica","presselocale","","ark:/12148/cb422139533","","",,,,
"1255",":Bnfrecord","","","","","","","","2126-838X","Les Échos de Nice","presselocale","","ark:/12148/cb42213865t","","",,,,
"1256",":Bnfrecord","","","","","","","","2108-0178","Lou Sincaire","presselocale","","ark:/12148/cb42213801k","","",,,,
"1257",":Bnfrecord","","","","","","","","2107-9900","Courrier du Midi","presselocale","","ark:/12148/cb42211307s","","",,,,
"1258",":Bnfrecord","","","","","","","","2037-6278","Il Nizzardo","presselocale","","ark:/12148/cb421104874","","",,,,
"1259",":Bnfrecord","","","","","","","","","Paris-Riviera","presselocale","","ark:/12148/cb41452234p","","",,,,
"1260",":Bnfrecord","","","","","","","","","Le Journal du littoral","presselocale","","ark:/12148/cb414522142","","",,,,
"1261",":Bnfrecord","","","","","","","","","Il Gazzettino teatrale","presselocale","","ark:/12148/cb41452200c","","",,,,
"1262",":Bnfrecord","","","","","","","","","Les Échos de Menton","presselocale","","ark:/12148/cb414521917","","",,,,
"1263",":Bnfrecord","","","","","","","","","Le Bonhomme républicain","presselocale","","ark:/12148/cb41452176b","","",,,,
"1264",":Bnfrecord","","","","","","","","","L'Avenir de Nice","presselocale","","ark:/12148/cb41452153p","","",,,,
"1265",":Bnfrecord","","","","","","","","1967-8347","La Saison à Cannes","presselocale","","ark:/12148/cb41345056s","","",,,,
"1266",":Bnfrecord","","","","","","","","1967-8339","La République des Alpes","presselocale","","ark:/12148/cb41344571t","","",,,,
"1267",":Bnfrecord","","","","","","","","1963-9104","La Voix de Menton","presselocale","","ark:/12148/cb412401691","","",,,,
"1268",":Bnfrecord","","","","","","","","1963-9090","La Vie publique","presselocale","","ark:/12148/cb41240150m","","",,,,
"1269",":Bnfrecord","","","","","","","","1963-9082","La Vespa","presselocale","","ark:/12148/cb412401273","","",,,,
"1270",":Bnfrecord","","","","","","","","1963-9074","La Vérité","presselocale","","ark:/12148/cb41240101d","","",,,,
"1271",":Bnfrecord","","","","","","","","1963-9066","Le Vampire de Nice","presselocale","","ark:/12148/cb41240094z","","",,,,
"1272",":Bnfrecord","","","","","","","","1963-9058","L'Union républicaine","presselocale","","ark:/12148/cb412400850","","",,,,
"1273",":Bnfrecord","","","","","","","","1963-904X","L'Union niçoise","presselocale","","ark:/12148/cb41240074b","","",,,,
"1274",":Bnfrecord","","","","","","","","1963-9031","La Tribune","presselocale","","ark:/12148/cb412400583","","",,,,
"1275",":Bnfrecord","","","","","","","","1963-9023","La Tribu de l'Esterel","presselocale","","ark:/12148/cb412400343","","",,,,
"1276",":Bnfrecord","","","","","","","","1963-9015","Le Soleil de Nice","presselocale","","ark:/12148/cb41240030q","","",,,,
"1277",":Bnfrecord","","","","","","","","1963-9007","Le Socialiste des Alpes-Maritimes","presselocale","","ark:/12148/cb412400196","","",,,,
"1278",":Bnfrecord","","","","","","","","1963-899X","La Situation de Nice et des Alpes-Maritimes","presselocale","","ark:/12148/cb412400076","","",,,,
"1279",":Bnfrecord","","","","","","","","1963-8981","La Semaine au soleil de la Côte d'Azur","presselocale","","ark:/12148/cb412395693","","",,,,
"1280",":Bnfrecord","","","","","","","","1963-8973","Scenaria","presselocale","","ark:/12148/cb412395511","","",,,,
"1281",":Bnfrecord","","","","","","","","1963-8965","Rive d'azur","presselocale","","ark:/12148/cb41239528h","","",,,,
"1282",":Bnfrecord","","","","","","","","1963-8957","La Revue des étrangers","presselocale","","ark:/12148/cb412395213","","",,,,
"1283",":Bnfrecord","","","","","","","","1963-8949","La Revue de France et d'Italie","presselocale","","ark:/12148/cb41239507j","","",,,,
"1284",":Bnfrecord","","","","","","","","1963-8930","Le Réveil du quatrième canton","presselocale","","ark:/12148/cb41239486d","","",,,,
"1285",":Bnfrecord","","","","","","","","1963-8922","Le Réveil des Alpes-Maritimes et du Var","presselocale","","ark:/12148/cb41239466s","","",,,,
"1286",":Bnfrecord","","","","","","","","1963-8914","Le Réveil de Nice","presselocale","","ark:/12148/cb41239442s","","",,,,
"1287",":Bnfrecord","","","","","","","","1963-8906","La Revanche","presselocale","","ark:/12148/cb41239418x","","",,,,
"1288",":Bnfrecord","","","","","","","","1963-8884","Le Rapide","presselocale","","ark:/12148/cb41239373s","","",,,,
"1289",":Bnfrecord","","","","","","","","1963-8876","Radio-Nice et Méditerranée","presselocale","","ark:/12148/cb41239363g","","",,,,
"1290",":Bnfrecord","","","","","","","","1963-8868","Le Pourquoi pas ?","presselocale","","ark:/12148/cb41239316z","","",,,,
"1291",":Bnfrecord","","","","","","","","1963-885X","Le Petit montagnard","presselocale","","ark:/12148/cb41239300k","","",,,,
"1292",":Bnfrecord","","","","","","","","1963-8841","Paris-Azur","presselocale","","ark:/12148/cb41239065b","","",,,,
"1293",":Bnfrecord","","","","","","","","1963-8833","L'Opinione di Nizza","presselocale","","ark:/12148/cb41239047d","","",,,,
"1294",":Bnfrecord","","","","","","","","1963-8825","Le Nouveau Figaro","presselocale","","ark:/12148/cb41238981t","","",,,,
"1295",":Bnfrecord","","","","","","","","1963-8817","Le Niçois","presselocale","","ark:/12148/cb41238969z","","",,,,
"1296",":Bnfrecord","","","","","","","","1963-8809","Nice-Riquier","presselocale","","ark:/12148/cb412389616","","",,,,
"1297",":Bnfrecord","","","","","","","","1963-8795","Nice-caricature","presselocale","","ark:/12148/cb412389469","","",,,,
"1298",":Bnfrecord","","","","","","","","1963-8787","Nice bavard","presselocale","","ark:/12148/cb41238928c","","",,,,
"1299",":Bnfrecord","","","","","","","","1963-8779","Le Messager de la Riviera","presselocale","","ark:/12148/cb412388957","","",,,,
"1300",":Bnfrecord","","","","","","","","1963-8760","Il Memoria d'un campanie","presselocale","","ark:/12148/cb41238830n","","",,,,
"1301",":Bnfrecord","","","","","","","","1963-8752","La Lumière du littoral","presselocale","","ark:/12148/cb41238677r","","",,,,
"1302",":Bnfrecord","","","","","","","","1963-8744","La Lanterne illustrée","presselocale","","ark:/12148/cb41238649h","","",,,,
"1303",":Bnfrecord","","","","","","","","1963-8736","Journal comique de Nice-Monaco","presselocale","","ark:/12148/cb412386214","","",,,,
"1304",":Bnfrecord","","","","","","","","1963-8728","L'Informateur commercial","presselocale","","ark:/12148/cb412385586","","",,,,
"1305",":Bnfrecord","","","","","","","","1963-871X","L'Indépendant","presselocale","","ark:/12148/cb41238545v","","",,,,
"1306",":Bnfrecord","","","","","","","","1963-8701","L'Indépendance de Vence et Cagnes","presselocale","","ark:/12148/cb41238538k","","",,,,
"1307",":Bnfrecord","","","","","","","","1963-8698","Horéal","presselocale","","ark:/12148/cb41238524w","","",,,,
"1308",":Bnfrecord","","","","","","","","1963-868X","Grasse-journal","presselocale","","ark:/12148/cb41238401z","","",,,,
"1309",":Bnfrecord","","","","","","","","1963-8671","La France méridionale","presselocale","","ark:/12148/cb41238398w","","",,,,
"1310",":Bnfrecord","","","","","","","","1963-8663","La Flèche","presselocale","","ark:/12148/cb41238286m","","",,,,
"1311",":Bnfrecord","","","","","","","","1963-8655","Lou Fica-nas","presselocale","","ark:/12148/cb41237819w","","",,,,
"1312",":Bnfrecord","","","","","","","","1963-8647","L'Estafette","presselocale","","ark:/12148/cb41237792p","","",,,,
"1313",":Bnfrecord","","","","","","","","1963-8639","L'Entr'acte","presselocale","","ark:/12148/cb41237755g","","",,,,
"1314",":Bnfrecord","","","","","","","","1963-8620","L'Écran cagnois","presselocale","","ark:/12148/cb41237653h","","",,,,
"1315",":Bnfrecord","","","","","","","","1963-8612","L'Écho mondain et artistique","presselocale","","ark:/12148/cb412376436","","",,,,
"1316",":Bnfrecord","","","","","","","","1963-8604","L'Écho de Magnan","presselocale","","ark:/12148/cb412376378","","",,,,
"1317",":Bnfrecord","","","","","","","","1963-8590","Le Diablotin niçois","presselocale","","ark:/12148/cb412376316","","",,,,
"1318",":Bnfrecord","","","","","","","","1963-8582","Le Diable boiteux","presselocale","","ark:/12148/cb41237620j","","",,,,
"1319",":Bnfrecord","","","","","","","","1963-8574","Les Deux cents valets","presselocale","","ark:/12148/cb41237573v","","",,,,
"1320",":Bnfrecord","","","","","","","","1963-8566","Les Dernières nouvelles de Cannes","presselocale","","ark:/12148/cb412370488","","",,,,
"1321",":Bnfrecord","","","","","","","","1963-8558","Le Corsaire","presselocale","","ark:/12148/cb412370170","","",,,,
"1322",":Bnfrecord","","","","","","","","1963-854X","Le Conservateur des Alpes-Maritimes","presselocale","","ark:/12148/cb412369862","","",,,,
"1323",":Bnfrecord","","","","","","","","1963-8531","Comoedia","presselocale","","ark:/12148/cb41236927j","","",,,,
"1324",":Bnfrecord","","","","","","","","1963-8523","Cinéma-revue","presselocale","","ark:/12148/cb41236897f","","",,,,
"1325",":Bnfrecord","","","","","","","","1963-8515","Le Ciapecan","presselocale","","ark:/12148/cb41236847w","","",,,,
"1326",":Bnfrecord","","","","","","","","1963-8507","Le Bavard","presselocale","","ark:/12148/cb41236817z","","",,,,
"1327",":Bnfrecord","","","","","","","","1963-8493","La Basoche illustrée","presselocale","","ark:/12148/cb412367797","","",,,,
"1328",":Bnfrecord","","","","","","","","1963-8485","L'Avenir de la montagne","presselocale","","ark:/12148/cb41236744k","","",,,,
"1329",":Bnfrecord","","","","","","","","1963-8477","L'Avenir de Beausoleil","presselocale","","ark:/12148/cb41236712z","","",,,,
"1330",":Bnfrecord","","","","","","","","1963-8469","Antipolis","presselocale","","ark:/12148/cb41236645n","","",,,,
"1331",":Bnfrecord","","","","","","","","1963-8450","L'Ami des arts","presselocale","","ark:/12148/cb412366193","","",,,,
"1332",":Bnfrecord","","","","","","","","1963-8442","Les Alpes-Maritimes","presselocale","","ark:/12148/cb41236608f","","",,,,
"1333",":Bnfrecord","","","","","","","","1963-8434","L'Alliance des Alpes-Maritimes","presselocale","","ark:/12148/cb41236591j","","",,,,
"1334",":Bnfrecord","","","","","","","","1963-8426","L'Aigle de Nice et du Sud-Est","presselocale","","ark:/12148/cb41236571x","","",,,,
"1335",":Bnfrecord","","","","","","","","1963-8418","L'Ae","presselocale","","ark:/12148/cb41236330s","","",,,,
"1336",":Bnfrecord","","","","","","","","1963-840X","L'Abeglia de li Alpa-Maritimi","presselocale","","ark:/12148/cb41236324v","","",,,,
"1337",":Bnfrecord","","","","","","","","2025-4768","Le Trait d'union agricole et touristique de Grasse et de Provence","presselocale","","ark:/12148/cb412266474","","",,,,
"1338",":Bnfrecord","","","","","","","","2024-0821","Gazette de Nice","presselocale","","ark:/12148/cb412009024","","",,,,
"1339",":Bnfrecord","","","","","","","","2021-1163","La Nouvelle Nice","presselocale","","ark:/12148/cb411745179","","",,,,
"1340",":Bnfrecord","","","","","","","","2021-1457","La Lanterne niçoise","presselocale","","ark:/12148/cb41174363x","","",,,,
"1341",":Bnfrecord","","","","","","","","2017-2303","L'Essor niçois et de la Côte d'Azur","presselocale","","ark:/12148/cb41122896r","","",,,,
"1342",":Bnfrecord","","","","","","","","1018-9947","Gazette de Monaco et de Monte-Carlo","presselocale","","ark:/12148/cb41079035w","","",,,,
"1343",":Bnfrecord","","","","","","","","2016-7865","Le Contrebandier","presselocale","","ark:/12148/cb410789652","","",,,,
"1344",":Bnfrecord","","","","","","","","2016-8667","La Voce di Nizza","presselocale","","ark:/12148/cb410789443","","",,,,
"1345",":Bnfrecord","","","","","","","","2016-8659","Il Diritto di Nizza","presselocale","","ark:/12148/cb41078714m","","",,,,
"1346",":Bnfrecord","","","","","","","","2017-2354","La Feniera","presselocale","","ark:/12148/cb41078702m","","",,,,
"1347",":Bnfrecord","","","","","","","","2016-0925","L'Avenir de la province","presselocale","","ark:/12148/cb41078652w","","",,,,
"1348",":Bnfrecord","","","","","","","","1965-9423","Les Guêpes","presselocale","","ark:/12148/cb399629905","","",,,,
"1349",":Bnfrecord","","","","","","","","2135-2402","La Presse utile","presselocale","","ark:/12148/cb36140767d","","",,,,
"1350",":Bnfrecord","","","","","","","","2134-7980","Petites leçons de politique élémentaires","presselocale","","ark:/12148/cb36140765q","","",,,,
"1351",":Bnfrecord","","","","","","","","2133-3637","L'Ordre social","presselocale","","ark:/12148/cb36137157x","","",,,,
"1352",":Bnfrecord","","","","","","","","2120-6937","L'Ami du peuple","presselocale","","ark:/12148/cb36137145x","","",,,,
"1353",":Bnfrecord","","","","","","","","2134-1710","Le Petit Grassois","presselocale","","ark:/12148/cb34546118d","","",,,,
"1354",":Bnfrecord","","","","","","","","2021-1074","Mediterranea","presselocale","","ark:/12148/cb34546032p","","",,,,
"1355",":Bnfrecord","","","","","","","","1967-9904","Bulletin annuel","presselocale","","ark:/12148/cb345342823","","",,,,
"1356",":Bnfrecord","","","","","","","","","La *Tribune","presselocale","","ark:/12148/cb345331023","","",,,,
"1357",":Bnfrecord","","","","","","","","1268-4074","Le Bulletin du palais","presselocale","","ark:/12148/cb34530145n","","",,,,
"1358",":Bnfrecord","","","","","","","","1268-4066","Les Echos judiciaires des Alpes-Maritimes","presselocale","","ark:/12148/cb34530142m","","",,,,
"1359",":Bnfrecord","","","","","","","","1268-4058","L'Avenir commercial et judiciaire des Alpes-Maritimes","presselocale","","ark:/12148/cb345301418","","",,,,
"1360",":Bnfrecord","","","","","","","","1268-404X","Les Annonces légales, économiques et judiciaires des Alpes-Maritimes","presselocale","","ark:/12148/cb345301282","","",,,,
"1361",":Bnfrecord","","","","","","","","","Le *Bulletin agricole de Grasse et de l'arrondissement","presselocale","","ark:/12148/cb34522465c","","",,,,
"1362",":Bnfrecord","","","","","","","","1259-6779","Revue du littoral","presselocale","","ark:/12148/cb34520560f","","",,,,
"1363",":Bnfrecord","","","","","","","","1257-6522","Notre courrier, l'amitié mondiale","presselocale","","ark:/12148/cb34516695m","","",,,,
"1364",":Bnfrecord","","","","","","","","1245-785X","Le Bulletin agricole de Grasse et de l'arrondissement","presselocale","","ark:/12148/cb34507497s","","",,,,
"1365",":Bnfrecord","","","","","","","","1245-7876","La Revue de Grasse et le Bulletin agricole de Grasse","presselocale","","ark:/12148/cb345074953","","",,,,
"1366",":Bnfrecord","","","","","","","","1245-7868","La Revue de Grasse et le Commerce","presselocale","","ark:/12148/cb34507494r","","",,,,
"1367",":Bnfrecord","","","","","","","","1245-7884","La Revue de Grasse","presselocale","","ark:/12148/cb345074922","","",,,,
"1368",":Bnfrecord","","","","","","","","1245-7892","Le Progrès républicain","presselocale","","ark:/12148/cb34507491q","","",,,,
"1369",":Bnfrecord","","","","","","","","1268-4031","Les Petites affiches du département des Alpes-Maritimes","presselocale","","ark:/12148/cb345041737","","",,,,
"1370",":Bnfrecord","","","","","","","","1249-7681","L'Eclaireur illustré","presselocale","","ark:/12148/cb34484713h","","",,,,
"1371",":Bnfrecord","","","","","","","","1249-7673","L'Éclaireur du dimanche illustré","presselocale","","ark:/12148/cb344847098","","",,,,
"1372",":Bnfrecord","","","","","","","","1249-769X","L'Électeur","presselocale","","ark:/12148/cb344846822","","",,,,
"1373",":Bnfrecord","","","","","","","","1248-3605","Le Nicéen","presselocale","","ark:/12148/cb344817969","","",,,,
"1374",":Bnfrecord","","","","","","","","1248-3613","Il Nizzardo","presselocale","","ark:/12148/cb34481794m","","",,,,
"1375",":Bnfrecord","","","","","","","","1248-4490","Le Messager des Alpes-Maritimes","presselocale","","ark:/12148/cb34481655f","","",,,,
"1376",":Bnfrecord","","","","","","","","1248-4482","Le Messager des Alpes","presselocale","","ark:/12148/cb344816543","","",,,,
"1377",":Bnfrecord","","","","","","","","1248-3419","La Révision des Alpes-Maritimes","presselocale","","ark:/12148/cb34477797w","","",,,,
"1378",":Bnfrecord","","","","","","","","1248-3338","Revue de Nice et de sa région","presselocale","","ark:/12148/cb34477546f","","",,,,
"1379",":Bnfrecord","","","","","","","","1248-332X","Revue de Nice","presselocale","","ark:/12148/cb34477444g","","",,,,
"1380",":Bnfrecord","","","","","","","","1247-6315","La Saison hivernale sur la Côte d'Azur","presselocale","","ark:/12148/cb34467262n","","",,,,
"1381",":Bnfrecord","","","","","","","","1247-6382","Lou Timbalié nissart","presselocale","","ark:/12148/cb34466822t","","",,,,
"1382",":Bnfrecord","","","","","","","","1247-6374","La Lanterna magica","presselocale","","ark:/12148/cb344668177","","",,,,
"1383",":Bnfrecord","","","","","","","","1162-5236","Le Rabelais","presselocale","","ark:/12148/cb344613498","","",,,,
"1384",":Bnfrecord","","","","","","","","1162-5228","La Trique","presselocale","","ark:/12148/cb344613436","","",,,,
"1385",":Bnfrecord","","","","","","","","1160-5219","Le Tripot sanglant","presselocale","","ark:/12148/cb344582751","","",,,,
"1386",":Bnfrecord","","","","","","","","1160-5138","La Vie niçoise & régionale","presselocale","","ark:/12148/cb344582511","","",,,,
"1387",":Bnfrecord","","","","","","","","1160-5073","Nice-journal","presselocale","","ark:/12148/cb344582422","","",,,,
"1388",":Bnfrecord","","","","","","","","1160-5081","L'Union du Midi, Nice-journal","presselocale","","ark:/12148/cb34458241q","","",,,,
"1389",":Bnfrecord","","","","","","","","1160-4999","La Terre promise","presselocale","","ark:/12148/cb34458075g","","",,,,
"1390",":Bnfrecord","","","","","","","","1160-5006","Gazette de Nice","presselocale","","ark:/12148/cb344580744","","",,,,
"1391",":Bnfrecord","","","","","","","","1160-4980","La Gazette de Nice","presselocale","","ark:/12148/cb34458055v","","",,,,
"1392",":Bnfrecord","","","","","","","","1155-9519","Le Sabot de Noël","presselocale","","ark:/12148/cb34456512g","","",,,,
"1393",":Bnfrecord","","","","","","","","1162-499X","L'Éveil de Nice et des Alpes-Maritimes","presselocale","","ark:/12148/cb34449400q","","",,,,
"1394",":Bnfrecord","","","","","","","","1162-4981","L'Éveil de Nice","presselocale","","ark:/12148/cb34449399b","","",,,,
"1395",":Bnfrecord","","","","","","","","1162-5007","La Semaine religieuse du diocèse de Nice, L'Éveil","presselocale","","ark:/12148/cb344493980","","",,,,
"1396",":Bnfrecord","","","","","","","","1160-8595","Le Figaro","presselocale","","ark:/12148/cb344484443","","",,,,
"1397",":Bnfrecord","","","","","","","","1162-4779","L'Éveil de Nice et des Alpes-Maritimes","presselocale","","ark:/12148/cb34446014k","","",,,,
"1398",":Bnfrecord","","","","","","","","1162-4760","L'Éveil","presselocale","","ark:/12148/cb344460137","","",,,,
"1399",":Bnfrecord","","","","","","","","1162-4795","La Semaine religieuse du diocèse de Nice","presselocale","","ark:/12148/cb34446012w","","",,,,
